'SV004619','NS038', 'HP030', 1, 2023, 'CTTT'
'SV007174','NS040', 'HP007', 1, 2024, 'CTTT'
'SV003273','NS041', 'HP010', 1, 2022, 'VP'
'SV003622','NS041', 'HP010', 1, 2022, 'VP'
'SV003803','NS041', 'HP010', 1, 2022, 'VP'
'SV007051','NS041', 'HP010', 1, 2022, 'VP'
'SV005651','NS041', 'HP010', 1, 2022, 'VP'
'SV007738','NS041', 'HP010', 1, 2022, 'VP'
'SV001802','NS041', 'HP010', 1, 2022, 'VP'
'SV006604','NS041', 'HP010', 1, 2022, 'VP'
'SV002641','NS041', 'HP010', 1, 2022, 'VP'
'SV003256','NS041', 'HP010', 1, 2022, 'VP'
'SV004139','NS041', 'HP010', 1, 2022, 'VP'
'SV007376','NS041', 'HP010', 1, 2022, 'VP'
'SV003019','NS041', 'HP010', 1, 2022, 'VP'
'SV000715','NS041', 'HP010', 1, 2022, 'VP'
'SV006217','NS041', 'HP010', 1, 2022, 'VP'
'SV005042','NS041', 'HP010', 1, 2022, 'VP'
'SV000281','NS041', 'HP010', 1, 2022, 'VP'
'SV005892','NS041', 'HP010', 1, 2022, 'VP'
'SV002726','NS041', 'HP010', 1, 2022, 'VP'
'SV000939','NS041', 'HP010', 1, 2022, 'VP'
'SV006846','NS041', 'HP010', 1, 2022, 'VP'
'SV002023','NS041', 'HP010', 1, 2022, 'VP'
'SV003284','NS041', 'HP010', 1, 2022, 'VP'
'SV002040','NS041', 'HP010', 1, 2022, 'VP'
'SV004859','NS041', 'HP010', 1, 2022, 'VP'
'SV004195','NS041', 'HP010', 1, 2022, 'VP'
'SV007068','NS041', 'HP010', 1, 2022, 'VP'
'SV005568','NS041', 'HP010', 1, 2022, 'VP'
'SV004228','NS041', 'HP010', 1, 2022, 'VP'
'SV002408','NS041', 'HP010', 1, 2022, 'VP'
'SV006977','NS042', 'HP031', 3, 2025, 'VP'
'SV001029','NS042', 'HP031', 3, 2025, 'VP'
'SV000411','NS042', 'HP031', 3, 2025, 'VP'
'SV003930','NS042', 'HP031', 3, 2025, 'VP'
'SV006146','NS042', 'HP031', 3, 2025, 'VP'
'SV002390','NS042', 'HP031', 3, 2025, 'VP'
'SV006436','NS042', 'HP031', 3, 2025, 'VP'
'SV002190','NS042', 'HP031', 3, 2025, 'VP'
'SV003279','NS042', 'HP031', 3, 2025, 'VP'
'SV003095','NS042', 'HP031', 3, 2025, 'VP'
'SV000346','NS042', 'HP031', 3, 2025, 'VP'
'SV004434','NS042', 'HP031', 3, 2025, 'VP'
'SV000555','NS042', 'HP031', 3, 2025, 'VP'
'SV004546','NS042', 'HP031', 3, 2025, 'VP'
'SV002889','NS042', 'HP031', 3, 2025, 'VP'
'SV002740','NS042', 'HP031', 3, 2025, 'VP'
'SV006054','NS042', 'HP031', 3, 2025, 'VP'
'SV004149','NS042', 'HP031', 3, 2025, 'VP'
'SV004193','NS042', 'HP031', 3, 2025, 'VP'
'SV003718','NS042', 'HP031', 3, 2025, 'VP'
'SV004722','NS042', 'HP031', 3, 2025, 'VP'
'SV005164','NS042', 'HP031', 3, 2025, 'VP'
'SV004058','NS042', 'HP031', 3, 2025, 'VP'
'SV007455','NS042', 'HP031', 3, 2025, 'VP'
'SV005196','NS042', 'HP031', 3, 2025, 'VP'
'SV000719','NS042', 'HP031', 3, 2025, 'VP'
'SV002386','NS042', 'HP031', 3, 2025, 'VP'
'SV001019','NS042', 'HP031', 3, 2025, 'VP'
'SV006494','NS042', 'HP031', 3, 2025, 'VP'
'SV007118','NS042', 'HP031', 3, 2025, 'VP'
'SV000349','NS043', 'HP007', 2, 2020, 'VP'
'SV003617','NS043', 'HP007', 2, 2020, 'VP'
'SV000636','NS043', 'HP007', 2, 2020, 'VP'
'SV007025','NS043', 'HP007', 2, 2020, 'VP'
'SV001864','NS043', 'HP007', 2, 2020, 'VP'
'SV000302','NS043', 'HP007', 2, 2020, 'VP'
'SV000398','NS043', 'HP007', 2, 2020, 'VP'
'SV005322','NS043', 'HP007', 2, 2020, 'VP'
'SV000891','NS043', 'HP007', 2, 2020, 'VP'
'SV002555','NS043', 'HP007', 2, 2020, 'VP'
'SV002487','NS043', 'HP007', 2, 2020, 'VP'
'SV005795','NS043', 'HP007', 2, 2020, 'VP'
'SV005377','NS043', 'HP007', 2, 2020, 'VP'
'SV000905','NS043', 'HP007', 2, 2020, 'VP'
'SV004319','NS043', 'HP007', 2, 2020, 'VP'
'SV004340','NS043', 'HP007', 2, 2020, 'VP'
'SV004896','NS043', 'HP007', 2, 2020, 'VP'
'SV006003','NS043', 'HP007', 2, 2020, 'VP'
'SV007212','NS043', 'HP007', 2, 2020, 'VP'
'SV005773','NS043', 'HP007', 2, 2020, 'VP'
'SV005278','NS043', 'HP007', 2, 2020, 'VP'
'SV000502','NS043', 'HP007', 2, 2020, 'VP'
'SV003034','NS043', 'HP007', 2, 2020, 'VP'
'SV006763','NS043', 'HP007', 2, 2020, 'VP'
'SV002886','NS043', 'HP007', 2, 2020, 'VP'
'SV000449','NS043', 'HP007', 2, 2020, 'VP'
'SV007968','NS043', 'HP007', 2, 2020, 'VP'
'SV007574','NS043', 'HP007', 2, 2020, 'VP'
'SV004193','NS043', 'HP007', 2, 2020, 'VP'
'SV001487','NS044', 'HP038', 2, 2023, 'VP'
'SV005519','NS044', 'HP038', 2, 2023, 'VP'
'SV006928','NS044', 'HP038', 2, 2023, 'VP'
'SV005035','NS044', 'HP038', 2, 2023, 'VP'
'SV005890','NS044', 'HP038', 2, 2023, 'VP'
'SV006521','NS044', 'HP038', 2, 2023, 'VP'
'SV000795','NS044', 'HP038', 2, 2023, 'VP'
'SV007902','NS044', 'HP038', 2, 2023, 'VP'
'SV002118','NS044', 'HP038', 2, 2023, 'VP'
'SV000421','NS044', 'HP038', 2, 2023, 'VP'
'SV005959','NS044', 'HP038', 2, 2023, 'VP'
'SV002125','NS044', 'HP038', 2, 2023, 'VP'
'SV003439','NS044', 'HP038', 2, 2023, 'VP'
'SV007533','NS044', 'HP038', 2, 2023, 'VP'
'SV000300','NS044', 'HP038', 2, 2023, 'VP'
'SV006072','NS044', 'HP038', 2, 2023, 'VP'
'SV003351','NS044', 'HP038', 2, 2023, 'VP'
'SV001017','NS044', 'HP038', 2, 2023, 'VP'
'SV002960','NS044', 'HP038', 2, 2023, 'VP'
'SV000110','NS044', 'HP038', 2, 2023, 'VP'
'SV000627','NS044', 'HP038', 2, 2023, 'VP'
'SV003198','NS044', 'HP038', 2, 2023, 'VP'
'SV001316','NS044', 'HP038', 2, 2023, 'VP'
'SV002566','NS044', 'HP038', 2, 2023, 'VP'
'SV007304','NS044', 'HP038', 2, 2023, 'VP'
'SV000360','NS044', 'HP038', 2, 2023, 'VP'
'SV006527','NS044', 'HP038', 2, 2023, 'VP'
'SV000949','NS044', 'HP038', 2, 2023, 'VP'
'SV007772','NS044', 'HP038', 2, 2023, 'VP'
'SV004805','NS044', 'HP038', 2, 2023, 'VP'
'SV001783','NS045', 'HP005', 2, 2021, 'CQ'
'SV004600','NS045', 'HP005', 2, 2021, 'CQ'
'SV005007','NS045', 'HP005', 2, 2021, 'CQ'
'SV001773','NS045', 'HP005', 2, 2021, 'CQ'
'SV005245','NS045', 'HP005', 2, 2021, 'CQ'
'SV006556','NS045', 'HP005', 2, 2021, 'CQ'
'SV000878','NS045', 'HP005', 2, 2021, 'CQ'
'SV004327','NS045', 'HP005', 2, 2021, 'CQ'
'SV000420','NS045', 'HP005', 2, 2021, 'CQ'
'SV001611','NS045', 'HP005', 2, 2021, 'CQ'
'SV003485','NS045', 'HP005', 2, 2021, 'CQ'
'SV002897','NS045', 'HP005', 2, 2021, 'CQ'
'SV006710','NS045', 'HP005', 2, 2021, 'CQ'
'SV007477','NS045', 'HP005', 2, 2021, 'CQ'
'SV003817','NS045', 'HP005', 2, 2021, 'CQ'
'SV005638','NS045', 'HP005', 2, 2021, 'CQ'
'SV002788','NS045', 'HP005', 2, 2021, 'CQ'
'SV002528','NS045', 'HP005', 2, 2021, 'CQ'
'SV001350','NS045', 'HP005', 2, 2021, 'CQ'
'SV005801','NS045', 'HP005', 2, 2021, 'CQ'
'SV000160','NS045', 'HP005', 2, 2021, 'CQ'
'SV002398','NS045', 'HP005', 2, 2021, 'CQ'
'SV003488','NS045', 'HP005', 2, 2021, 'CQ'
'SV004197','NS045', 'HP005', 2, 2021, 'CQ'
'SV004627','NS045', 'HP005', 2, 2021, 'CQ'
'SV002579','NS045', 'HP005', 2, 2021, 'CQ'
'SV007781','NS045', 'HP005', 2, 2021, 'CQ'
'SV000879','NS045', 'HP005', 2, 2021, 'CQ'
'SV007055','NS045', 'HP005', 2, 2021, 'CQ'
'SV002051','NS045', 'HP005', 2, 2021, 'CQ'
'SV004104','NS046', 'HP031', 2, 2025, 'CQ'
'SV007216','NS046', 'HP031', 2, 2025, 'CQ'
'SV006477','NS046', 'HP031', 2, 2025, 'CQ'
'SV002089','NS046', 'HP031', 2, 2025, 'CQ'
'SV000813','NS046', 'HP031', 2, 2025, 'CQ'
'SV006939','NS046', 'HP031', 2, 2025, 'CQ'
'SV003893','NS046', 'HP031', 2, 2025, 'CQ'
'SV005826','NS046', 'HP031', 2, 2025, 'CQ'
'SV005548','NS046', 'HP031', 2, 2025, 'CQ'
'SV001254','NS046', 'HP031', 2, 2025, 'CQ'
'SV007563','NS046', 'HP031', 2, 2025, 'CQ'
'SV006917','NS046', 'HP031', 2, 2025, 'CQ'
'SV001202','NS046', 'HP031', 2, 2025, 'CQ'
'SV005460','NS046', 'HP031', 2, 2025, 'CQ'
'SV006285','NS046', 'HP031', 2, 2025, 'CQ'
'SV000720','NS046', 'HP031', 2, 2025, 'CQ'
'SV005182','NS046', 'HP031', 2, 2025, 'CQ'
'SV002195','NS046', 'HP031', 2, 2025, 'CQ'
'SV004319','NS046', 'HP031', 2, 2025, 'CQ'
'SV003756','NS046', 'HP031', 2, 2025, 'CQ'
'SV005754','NS046', 'HP031', 2, 2025, 'CQ'
'SV007141','NS046', 'HP031', 2, 2025, 'CQ'
'SV005567','NS046', 'HP031', 2, 2025, 'CQ'
'SV001078','NS046', 'HP031', 2, 2025, 'CQ'
'SV002344','NS046', 'HP031', 2, 2025, 'CQ'
'SV007838','NS046', 'HP031', 2, 2025, 'CQ'
'SV006601','NS046', 'HP031', 2, 2025, 'CQ'
'SV000432','NS046', 'HP031', 2, 2025, 'CQ'
'SV000953','NS046', 'HP031', 2, 2025, 'CQ'
'SV003144','NS046', 'HP031', 2, 2025, 'CQ'
'SV004095','NS047', 'HP071', 2, 2022, 'VP'
'SV004035','NS047', 'HP071', 2, 2022, 'VP'
'SV007094','NS047', 'HP071', 2, 2022, 'VP'
'SV004519','NS047', 'HP071', 2, 2022, 'VP'
'SV003261','NS047', 'HP071', 2, 2022, 'VP'
'SV001078','NS047', 'HP071', 2, 2022, 'VP'
'SV006313','NS047', 'HP071', 2, 2022, 'VP'
'SV000949','NS047', 'HP071', 2, 2022, 'VP'
'SV002035','NS047', 'HP071', 2, 2022, 'VP'
'SV003915','NS047', 'HP071', 2, 2022, 'VP'
'SV003222','NS047', 'HP071', 2, 2022, 'VP'
'SV002932','NS047', 'HP071', 2, 2022, 'VP'
'SV003320','NS047', 'HP071', 2, 2022, 'VP'
'SV005780','NS047', 'HP071', 2, 2022, 'VP'
'SV005557','NS047', 'HP071', 2, 2022, 'VP'
'SV001672','NS047', 'HP071', 2, 2022, 'VP'
'SV005343','NS047', 'HP071', 2, 2022, 'VP'
'SV002415','NS047', 'HP071', 2, 2022, 'VP'
'SV000961','NS047', 'HP071', 2, 2022, 'VP'
'SV006323','NS047', 'HP071', 2, 2022, 'VP'
'SV003015','NS047', 'HP071', 2, 2022, 'VP'
'SV007478','NS047', 'HP071', 2, 2022, 'VP'
'SV007984','NS047', 'HP071', 2, 2022, 'VP'
'SV002105','NS047', 'HP071', 2, 2022, 'VP'
'SV005317','NS047', 'HP071', 2, 2022, 'VP'
'SV001642','NS047', 'HP071', 2, 2022, 'VP'
'SV004246','NS047', 'HP071', 2, 2022, 'VP'
'SV005608','NS047', 'HP071', 2, 2022, 'VP'
'SV002148','NS047', 'HP071', 2, 2022, 'VP'
'SV003542','NS047', 'HP071', 2, 2022, 'VP'
